source_id,teff_gspphot,logg_gspphot,mg_gspphot,mh_gspphot,radius_gspphot,distance_gspphot,lum_flame,mass_flame,age_flame,evolstage_flame,ag_gspphot
2560311854337920000,5016.864,3.1908,1.8073,-0.1001,5.145,134.5694,14.557659,1.6804492,1.9553647,571,0.1341
2594869603582993792,4556.059,4.565,6.4789,0.3491,0.7738,126.5117,0.23548245,,,366,0.0848
4423234230853333632,4682.4185,2.2784,0.5436,-0.5503,11.0752,74.572,54.567,3.0024238,0.37685603,531,0.0119
4430238051199001216,,,,,,,,,,,
4609062308806929152,6161.023,3.9825,2.9786,0.0373,1.88,496.2673,4.5823073,1.3463604,3.221368,313,0.0051
4651366263526130816,6237.493,4.0862,3.174,-0.0305,1.6811,403.4889,3.86771,1.2978296,3.292416,295,0.0103
4664811297844004352,5034.422,4.5957,5.8294,0.4564,0.7959,177.0836,0.37041095,0.79772884,11.69934,288,0.093
4666498154837086208,5675.52,4.239,4.3051,0.0498,1.2133,216.4336,1.385144,0.9479321,11.76791,389,0.0769
4756649415309914240,6147.792,4.2675,3.8489,-0.0258,1.2688,175.3195,2.0716286,1.1441817,3.6736262,281,0.0009
4840909492463387136,4258.3794,4.5167,6.8724,0.0066,0.7894,40.311,0.18559095,,,379,0.0017
4875693023844840448,4735.475,4.5868,6.2902,0.4327,0.7592,305.621,0.26129436,0.74462163,,315,0.0985
4886825544715697792,5430.7607,4.2641,4.5611,0.3535,1.1876,852.8875,1.1764122,,,359,0.0096
4976894960284725632,,,,,,,,,,,
5062172841616745856,5670.503,3.9696,3.5723,-0.1257,1.7125,25.522,2.7111804,1.066299,8.591055,451,1e-04
5084805635638179584,,,,,,,,,,,
5509620021956148736,4495.351,4.591,6.6716,0.4926,0.7402,47.475,0.20218684,,,320,0.0657
5514929155583865216,,,,,,,,,,,
5540006949934104448,5579.8657,4.3248,4.6627,-0.0014,1.0688,29.2695,0.99568564,0.9032601,12.748056,366,0.0
5565050255701441664,6482.5605,4.2054,3.2575,0.1001,1.4941,261.9521,3.568375,1.2938825,2.4727683,245,0.0286
5979460655025099776,6196.398,3.6972,1.9619,0.0087,2.9669,48.6411,11.559422,1.6309272,2.088368,369,0.0002
6018047019138644480,5723.8506,4.3984,4.6646,-0.3303,1.02,12.8827,1.0129427,0.9714177,6.835294,309,0.0
6032746832450438400,6242.985,4.295,3.8813,-0.3091,1.2247,300.8648,2.0285141,1.1723726,2.2835407,213,0.1593
6049057713786919936,7540.049,3.8156,1.9687,-3.6873,2.1349,1239.4236,6.972043,1.5659046,0.8245202,173,2.8372
6077185317188247552,5676.648,4.5474,5.2248,-0.338,0.8027,293.4484,0.6454652,,,,0.1814
6134228079203074176,6318.956,4.12,3.1513,-0.0531,1.6578,780.3234,4.031181,1.3131781,3.001781,282,0.053
6144125887169672064,6279.4023,3.9409,2.5876,-0.3014,2.1925,563.6633,6.65467,1.467601,2.50404,294,0.1356
6147000074988843264,5732.7974,4.1614,4.0221,0.0298,1.3528,63.1029,1.775318,0.9881586,10.594787,409,0.0006
6154982877300947840,6993.378,4.0053,2.3031,-0.1382,2.0047,432.2617,7.7069216,1.5535896,1.4664816,229,0.0856
6180035765134091264,,,,,,,,,,,
6198312362812872320,5668.4985,4.2477,4.085,-0.2185,1.355,484.7319,1.7121594,0.96718687,11.761754,411,0.0072
6216644481523819776,5423.2734,4.3277,4.5523,-0.0341,1.1971,1026.9419,1.2016213,0.91851836,,359,0.097
6220602384081327104,6586.501,4.1044,2.9433,-0.1023,1.6822,358.7601,4.7424574,1.3774867,2.192177,247,0.1427
6230733559097425152,4248.376,4.6077,7.2252,0.2245,0.6801,27.3767,0.13735202,,,383,1e-04
6340377202215639936,5776.72,4.363,4.5715,-0.0895,1.0374,396.7753,1.0812043,0.9591798,8.465341,298,0.1519
6348514275456913792,3537.3433,4.3666,8.0951,-0.1641,0.7928,34.4406,0.09179899,0.6259137,12.144852,354,0.004
6386468454774591744,,,,,,,,,,,
6445881974332225536,4948.1245,4.4475,5.5592,0.023,0.9477,432.0728,0.46023545,,,443,0.0228
6570039342736534784,5687.931,4.3714,4.5369,-0.1158,1.0896,42.1922,1.1093588,0.9494631,9.687607,339,0.0
6585082036193769088,,,,,,,,,,,
6586580842340695040,5985.9814,4.2941,4.0676,-0.2891,1.2218,44.8832,1.7071408,1.07012,5.60991,326,0.0
6640975950310072960,5673.8506,4.4348,4.6617,0.3235,1.0255,249.5303,0.99810565,0.946761,8.668336,324,0.0663
6661242835829891584,5442.209,4.4576,5.1041,-0.1766,0.9266,515.0947,0.69254583,0.87630844,11.24817,320,0.1114
6724520279784564864,5021.1343,4.5197,5.7882,-0.1138,0.8194,45.3312,0.38411495,0.7942265,13.149927,356,1e-04
6806639397331208320,5434.462,4.4902,5.197,0.0722,0.8861,490.6522,0.6687432,0.8778806,10.427011,311,0.1647
43802039287826432,5664.091,4.0912,3.9923,-0.1449,1.4148,46.6796,1.8382072,0.97768146,11.452547,429,0.0002
63416845689590400,5592.731,3.8846,3.3386,-0.0949,1.9639,517.6154,3.031409,1.099943,7.791777,463,0.4963
438444868763388800,4815.094,2.2973,-1.1099,0.1085,21.8685,575.798,264.8051,4.1007257,,499,0.5932
474143193821024256,5981.1396,4.1137,3.4041,-0.3511,1.6644,78.4786,3.180513,1.1444352,6.055675,399,0.0004
497653157602636928,4574.2593,2.2924,0.7139,-0.4453,11.0326,122.7852,46.70758,1.3608959,3.9957585,870,0.0002
545560867790611072,5905.5615,4.1689,3.5925,-0.081,1.5495,76.851,2.6478374,1.0927892,7.241622,406,0.0042
601321985813952000,5638.7524,4.4116,4.684,0.0516,1.0346,499.308,1.0241177,0.90973717,12.328975,361,0.026
607937055787752576,5737.1733,4.4353,4.8218,-0.4678,0.947,364.3079,0.86068976,1.0108551,2.0680892,174,0.0038
608395625151767680,4727.921,4.5488,6.1692,0.3492,0.8029,282.2028,0.28481713,,,352,0.0418
637329067477530368,5641.056,4.4262,4.8674,-0.4271,0.9609,34.3916,0.83216506,0.96181667,5.319344,259,0.0
659744295638254336,3509.303,4.7148,9.19,-0.14,0.4871,185.6201,0.030200616,,,,0.5014
660400738439361280,5456.1943,4.4755,5.2284,-0.0962,0.8686,452.5552,0.63972646,0.9017186,7.2854395,267,0.0472
685979983106267136,3824.6274,4.6494,8.2024,-1e-04,0.5899,160.6563,0.06825484,0.5811393,12.423744,266,0.4412
709709093301608448,5786.626,3.8964,3.105,0.0243,2.0217,243.9051,4.1530566,1.2017215,5.4587545,450,0.005
796185407950360192,3187.379,4.1336,9.6107,-0.8501,0.5174,28.7742,0.024359206,,,,0.0
804739952015901056,6127.4478,3.9519,2.6694,-0.1456,2.2055,38.4778,6.1531596,1.4389877,2.8302321,325,0.0
824017070904063104,,,,,,,,,,,
2405081733281425280,4942.86,4.5458,5.9746,-0.0775,0.7823,79.9204,0.3305325,0.7785234,12.700698,289,0.0004
2429415922764859392,4698.146,2.3402,0.5672,-0.4901,10.8552,106.1101,54.707417,3.00241,0.37681597,528,0.0003
2549087623029238400,5499.583,4.4836,5.1298,0.0257,0.892,354.2353,0.6815096,0.8981813,8.642586,292,0.0768
2556231154370582400,4628.5464,4.6422,6.6371,0.1781,0.6883,112.8906,0.19352785,0.75605625,0.5914044,106,0.102
2556248536102683008,5874.762,4.216,4.1219,-0.2041,1.2318,360.5851,1.7997661,1.021796,8.590923,373,0.1049
2557342829345854208,4936.276,4.6092,6.4971,-2.4877,0.6261,123.3597,0.094339155,0.624673,12.66048,338,1.7764
2579620343673729408,,,,,,,,,,,
2580505553613124992,4003.8213,4.658,7.8167,0.2503,0.6218,260.3966,0.09608352,,,308,0.5641
2581916673708201216,4854.117,4.5185,5.9102,0.1806,0.8423,401.1826,0.35811996,,,379,0.1958
2594546351459477760,4241.413,4.6592,7.3241,0.2685,0.6519,170.944,0.12835762,,,333,0.4433
2603090003484152064,3185.4407,4.7813,10.4945,-0.0011,0.3775,4.665,0.012983897,,,,0.0
2612881429407251328,5612.449,4.2522,4.2034,-0.4319,1.3195,503.0548,1.5802907,0.9447956,12.901973,419,0.0015
4439085988769170432,5902.4565,4.3472,4.2919,-0.1802,1.1298,353.9766,3.2888021,1.1316683,6.5221076,416,0.1419
4472832130942575872,3099.6335,4.764,11.8014,-0.9072,0.207,1.8275,0.0033980533,,,,0.0
4477318138371083008,5651.7563,3.6697,2.8009,-0.584,2.4961,109.535,5.9298587,1.363254,3.589385,455,0.1076
4540061704989418240,3624.0293,4.6543,8.6702,-0.2258,0.552,18.1033,0.047148667,,,376,0.0014
4574156834713113600,,,,,,,,,,,
4675576135153914368,4791.047,3.0397,2.2705,-0.2458,4.7608,44.0152,10.153117,1.110348,8.136162,757,0.0
4707634458245031552,5650.196,3.8167,2.876,0.1848,2.3638,80.8661,4.9953337,1.2992754,4.1405263,452,0.1843
4794830231453653888,,,,,,,,,,,
4877426575724467456,4197.432,4.634,7.3523,0.2655,0.6655,389.8571,0.12478169,,,335,0.47
4904523077718046720,5327.821,4.4507,5.1517,-0.0276,0.9491,503.4087,0.6616619,,,349,0.0008
4996584567835662848,5894.62,4.1724,3.8646,0.0137,1.3717,55.2042,2.0307915,1.0471449,7.9294586,378,0.0
5060104351007433472,5646.912,4.3129,4.4211,-0.4364,1.1779,35.8082,1.261729,0.93164474,12.35071,388,0.0
5062172669818053760,,,,,,,,,,,
5065640460769428224,6002.626,3.8612,2.8998,-0.2445,2.0753,385.3211,5.805464,1.3179504,3.8683546,411,0.0032
5068777809824976256,5063.1753,4.4894,5.5963,-0.0308,0.8757,44.8203,0.45243993,0.8146085,12.865181,436,0.0005
5082914338199586560,,,,,,,,,,,
5086537022856406272,5925.6445,4.3168,4.1821,0.0745,1.1699,301.2425,1.6507955,1.0527259,6.415518,336,0.0018
5466556141521710592,4343.7573,4.6278,7.0969,0.2584,0.6728,432.8316,0.14355125,0.68502474,7.391043,259,0.4491
5473389537569200896,,,,,,,,,,,
5544699390684005248,,,,,,,,,,,
6029992663310612096,5421.711,4.4155,5.0222,0.1572,0.9654,18.2188,0.70294404,,,354,0.0004
6042491773948918656,5871.2896,4.2981,4.3191,-0.1377,1.127,53.6222,1.356211,1.0171369,6.556051,323,0.0003
6072902994276659200,6401.631,3.9492,2.657,-0.7425,2.0727,101.8837,6.5827584,1.4671406,2.3467886,281,0.0002
6128363666434082048,,,,,,,,,,,
6356860393345181952,,,,,,,,,,,
6562924609150908416,3310.1243,3.952,9.211,-1.3697,0.5305,4.9647,0.029748699,,,,0.0
6565868036138018304,5277.4316,4.582,5.609,0.0508,0.7854,107.8645,0.4343828,0.90151566,,101,0.0852
6598814657249555328,4441.924,4.6188,6.9022,0.1853,0.688,42.2246,0.16475111,0.69893134,11.604429,327,0.0011
6790773586275235200,,,,,,,,,,,
55077599749605504,5616.7646,4.1328,3.7056,-0.398,1.6555,238.172,2.468405,1.03705,9.584948,454,0.0337
439327810962983424,4986.678,2.7365,0.5053,0.1234,9.7153,452.7056,46.983047,2.9026332,0.41346204,554,0.7466
457317534880081152,,,,,,,,,,,
608182831000585728,,,,,,,,,,,
610858393758591104,6227.1436,4.1672,3.3645,-0.016,1.543,392.8783,2.9285126,1.2198936,3.6139925,289,0.0042
650778499868023296,5704.0854,4.5556,5.1246,-0.1716,0.8284,392.0542,0.67902446,,,,0.092
656201703533465088,4408.6704,4.5756,6.9833,-0.4744,0.6723,158.5154,0.1529888,0.69412136,9.067896,188,0.0486
678119333962115072,4413.339,4.6349,7.0802,-0.1104,0.6443,322.9446,0.1349881,,,,0.182
685749360542215296,5755.78,4.3542,4.4632,-0.2972,1.105,209.0591,1.2254282,0.9745869,8.631808,341,0.0009
803285607362611840,5202.0425,4.5184,5.521,0.0603,0.8466,149.4103,0.46987602,0.8358811,10.3514805,294,0.054
844058831415683712,4867.1177,2.5696,0.3148,-0.2743,11.1428,105.3011,67.06699,3.001514,0.37691727,513,0.0619
2416782701664155008,5833.2603,4.1864,4.0132,-0.0497,1.3115,247.9026,1.8362583,1.0195304,8.891259,384,0.0014
2453680078509741056,4983.605,4.5252,5.7871,0.1706,0.8353,189.2636,0.38586462,,,395,0.0142
2556472119215785728,5721.7803,4.355,4.6849,-0.2052,1.0074,374.5945,1.0048789,0.9718452,6.783364,304,0.1067
2613924969021549440,4703.5396,4.6045,6.5428,-0.1093,0.6879,206.5362,0.20780434,0.76899195,,101,0.0945
4325505960880989952,5078.5054,4.3102,5.0847,-0.8072,1.1114,267.7607,0.75677085,,,350,1.5822
4529477698683435264,,,,,,,,,,,
4572835535272627712,,,,,,,,,,,
4584638930036248192,3280.2922,3.9554,9.308,-1.3326,0.5224,28.2708,0.027604472,,,,0.0
4610267648427698816,4354.2,4.5392,6.7471,0.1463,0.7843,22.6802,0.20003156,,,395,1e-04
4619238087059206784,5600.6025,4.4481,4.8516,0.0368,0.9723,175.6997,0.8339297,0.93558085,7.583101,294,0.022
4623036865373793408,5855.533,4.2235,4.1951,-0.2298,1.2031,18.2794,1.5354643,1.0258615,7.452642,345,0.0
4699702272124241152,3924.9246,4.494,7.4276,0.1194,0.7957,199.4173,0.11829638,,,417,0.4242
4710594412266148352,3560.2913,4.7382,9.0713,0.105,0.5046,140.5276,0.0372964,,,,0.4951
4746157737910069888,5949.5474,4.2774,4.0427,-0.3425,1.253,157.1062,1.7791133,1.0710022,6.144923,339,0.0008
4781196115469953024,3290.1882,4.1619,9.8086,-1.2919,0.4121,22.4891,0.017404199,,,,0.0
4785886941312921344,3063.346,5.0729,12.1005,-0.2272,0.2033,13.9557,0.003332557,,,,0.0
4851398485498508544,3172.4897,5.0271,11.4586,-0.2132,0.2386,211.5826,,,,,0.5047
4890874702443960832,5710.6147,4.087,3.34,0.3035,1.8676,232.217,3.506221,1.1470348,6.5470824,455,0.071
4912062772547406976,,,,,,,,,,,
4912580642524184960,6011.649,4.2348,4.1824,-0.5036,1.1569,17.3436,1.5767086,1.0749273,4.5290265,301,0.0
4942867480584948352,5678.9795,4.3053,4.5409,-0.0749,1.0904,43.409,1.1095796,0.94674087,9.948938,343,0.0
5000774703569900800,5543.228,4.3603,4.5991,-0.0614,1.1189,41.8129,1.06298,0.89728063,,379,1e-04
5040416186560252416,3033.8237,4.1217,10.1907,-0.7374,0.4767,33.9216,0.017277235,,,,0.0002
5060105897197110144,5183.6294,4.4789,5.4586,-0.1778,0.8824,35.8977,0.5038123,,,335,0.0
5516690878153930240,6346.4976,4.1896,3.4506,-0.1063,1.4345,122.3365,3.0048666,1.239212,2.9612257,260,0.0011
5524982059119763968,,,,,,,,,,,
5580554052549277056,6137.0757,3.9693,2.7253,-0.1254,2.142,337.8699,5.8626275,1.4232676,2.8884954,322,0.0301
5831054382288870912,5370.7017,4.4374,5.0792,-0.1114,0.965,40.3189,0.69363296,,,350,0.0
5858576597131420288,5026.0625,2.711,0.3176,-0.1627,10.1824,155.7399,59.695503,2.801663,0.4547087,509,0.3046
5898641087150340224,5554.953,4.3948,4.7849,-0.2857,1.0285,37.7337,0.9006175,0.89488536,12.369117,340,0.0
5946986063684477056,3235.1426,4.0199,9.337,-1.0658,0.548,9.6847,0.029565195,,,,0.0
6055854551117476480,6512.7812,4.0885,3.235,-0.5593,1.522,93.6269,3.8893871,1.3179774,2.3989496,246,0.0042
6173451477191225984,5891.3594,4.1061,3.443,-0.4391,1.6898,191.6789,3.1086185,1.1260473,6.659321,419,0.0072
6233740654686482560,12683.54,4.139,0.0201,0.125,2.5767,154.9932,147.94635,3.35556,,179,0.1351
6237129658760381056,5680.2427,4.2878,4.4882,-0.0811,1.1155,187.2837,1.1316105,0.94671524,10.176688,348,0.2702
6283723285046532864,5475.332,4.3552,4.7119,-0.3655,1.0986,188.7627,1.0014297,0.89474696,,368,0.0141
6468968316900356736,3319.106,4.4919,9.6538,-0.5706,0.4496,20.3902,0.022187265,,,,0.0013
6489603813690967808,6162.0986,4.2393,3.9428,-0.3628,1.2233,55.8751,1.9303088,1.1421336,3.1260848,253,0.0
6521531466699512064,3800.295,4.4309,7.6527,-0.5796,0.7453,213.4283,0.09922292,,,319,0.3116
6655168686921108864,5214.328,4.2544,4.7256,-0.8161,1.2318,47.2225,1.0116942,,,371,1e-04
6767008363999712512,5281.063,4.3393,4.8211,-0.3099,1.135,764.5757,0.93551487,,,363,0.0809
6772454416893148928,5570.014,4.2077,4.3137,0.1088,1.2569,378.0174,1.3667259,0.9214619,,418,0.1485
50884474718017408,5513.119,4.2977,4.421,-0.1894,1.2416,289.2829,1.3335434,0.92039573,,410,0.2512
560130775546153344,5059.563,4.5119,5.7796,-0.3681,0.8098,16.9972,0.38629004,0.80023295,12.210983,298,0.0
647864446160474624,5496.809,4.3404,4.6793,0.3027,1.0926,306.8853,1.0030315,0.8976979,13.421378,368,0.0065
650623262571412480,5913.3867,4.0804,3.6535,-0.1343,1.5082,225.0225,2.531383,1.0865098,7.2959437,400,0.0014
666195851913506816,5790.115,4.32,4.3059,-0.2965,1.1727,430.1619,1.420782,0.99119943,8.989327,356,0.0014
677884760027950080,4626.415,4.5807,6.5438,-0.0239,0.7195,105.091,0.21508469,0.7239486,13.146997,260,0.0278
685818492336147072,3762.9597,4.7229,8.5256,-0.0931,0.5292,167.6714,0.049751498,0.5392765,12.432827,150,0.4529
690025807939789184,5829.9785,4.2475,4.2868,-0.2218,1.1636,158.6391,1.4377074,1.0087299,7.8846297,344,0.0048
727624020367528576,6274.923,3.9817,3.2759,-0.8021,1.6248,215.8941,3.6838384,1.2851778,3.2377813,288,0.0014
746545172372256384,5759.9775,4.2297,4.2991,-0.2052,1.1855,14.861,1.3590289,0.9758573,9.546858,358,0.0
759209995840837248,5605.4287,4.2095,3.9045,0.0932,1.4985,488.6758,2.0192416,0.98649305,11.416028,446,0.0015
779018698542966272,,,,,,,,,,,
4334991786994866304,5377.682,4.2577,4.536,-0.7578,1.2534,259.9119,1.1345115,0.91282415,12.932698,388,0.6249
4459907547841472128,5989.3013,4.1212,3.6687,-0.0999,1.4568,76.4602,2.464689,1.095595,6.6694603,374,0.0008
4619939536821435904,5458.04,4.4724,5.1153,0.112,0.9127,229.341,0.6664021,0.87807286,10.490409,312,0.1823
4620844400530949376,,,,,,,,,,,
4674216245427964416,4626.067,4.5563,6.4296,-0.0358,0.7582,39.0858,0.23733798,,,366,0.0
4675352109658261120,,,,,,,,,,,
4715813347286590080,5609.551,4.284,4.5074,0.0523,1.1347,303.3414,1.1673312,0.91447717,13.195654,386,0.0086
4729947569262040960,5397.036,4.4408,5.1449,-0.4075,0.9318,33.3169,0.66167754,0.8601154,12.446961,323,0.0
4859136199796614784,,,,,,,,,,,
4968289907406396160,5706.2026,4.1337,3.5372,0.177,1.714,317.6953,2.8715863,1.0841863,8.052576,449,0.114
4976894960284258048,6170.423,4.0596,3.4979,-0.5061,1.5044,26.1689,2.9721105,1.2201717,3.864603,304,0.0
4990044668377961984,5617.147,4.387,4.6212,0.0245,1.0736,343.5587,0.9989574,0.9203308,11.108305,347,0.0003
5064574724769476096,,,,,,,,,,,
5078704372599743104,6023.105,4.1008,3.262,-0.0402,1.7332,356.2643,3.6945045,1.1832858,5.3786345,396,0.0009
5488303966125344512,5675.3984,3.273,1.2069,0.0121,5.1527,129.2016,22.604752,2.0326495,1.0890527,452,0.3637
5582647836223843840,6440.4165,4.0694,2.9349,-0.2203,1.773,1475.1692,4.7984533,1.3706942,2.5553913,269,0.2155
5957920668132624256,,,,,,,,,,,
5989042791436795648,6184.3,4.0505,3.3859,-0.374,1.5708,574.5634,3.4291053,1.2607577,3.6470363,307,0.3296
6099012478412247296,4783.05,4.5856,6.1995,0.5006,0.7688,123.6778,0.27733073,0.75424206,13.473446,336,0.0956
6113271494953274752,,,,,,,,,,,
6157753406084087168,5400.815,4.576,5.5325,-0.1682,0.7721,60.3863,0.45232016,,,,0.1053
6199395656645838976,6313.266,3.7989,2.6626,-0.8186,2.1332,135.4109,6.4006433,1.4554791,2.5031297,290,0.1887
6257625719430982016,3849.5154,4.5505,7.9333,-0.6803,0.6274,74.0877,0.07440945,0.5989662,9.111344,221,0.2968
6258810550587404672,5739.13,3.9929,3.6214,-0.2169,1.6354,154.9222,2.6128986,1.0618261,8.584232,440,0.2002
6356417496318028800,4740.542,4.5211,6.1137,0.0176,0.8193,23.6371,0.30572224,0.78337026,9.647628,367,0.0
6387058411482257280,4521.048,4.4044,6.1733,-0.5229,0.9086,44.1368,0.30968702,,,463,0.0
6429295051154269440,6130.7114,3.9042,2.671,-0.8042,2.2481,146.8131,6.5643263,1.4605211,2.7289305,326,0.104
6436995652638923392,5685.946,4.4076,4.6903,0.0875,1.0115,164.8813,0.97822535,0.95610636,7.67423,302,0.0784
6462994429708755072,5600.015,4.4471,4.9691,-0.3703,0.9308,371.3808,0.7483181,0.94579756,5.25653,249,0.0164
6552346035980010624,4818.802,4.5747,6.1171,0.4667,0.7823,96.1257,0.2977854,0.7740559,11.026397,361,0.0614
6638412915692269440,,,,,,,,,,,
6681720724498802176,6402.9277,4.169,3.3352,-0.1355,1.4855,160.599,3.3317857,1.2692353,2.7614725,256,0.0045
6691193566928966528,,,,,,,,,,,
6756148659453907072,,,,,,,,,,,
6779308394419726848,4665.294,4.5282,6.1711,0.3247,0.8326,612.549,0.25746712,,,383,0.0933
6832155218215202944,5585.2964,4.3138,4.6176,0.0455,1.089,45.4651,1.0337149,0.9046016,13.00835,371,0.0002
6910753016653587840,4729.3774,4.5058,5.9903,0.3494,0.8719,50.2003,0.34382248,0.8012036,9.244093,418,0.0009
60684353135617792,5478.634,4.3703,4.8357,0.1689,1.0265,50.1142,0.8540895,,,357,1e-04
256580182331399296,5173.06,4.4051,5.1567,-0.1398,1.0187,340.9102,0.6386558,,,355,0.0553
623313901995781632,6002.0493,3.6633,2.307,-0.511,2.7531,123.5267,4.6086144,1.2509094,4.5505733,411,0.155
651935220461650560,7346.182,4.1431,2.4379,-0.1574,1.7231,227.5207,7.813609,1.584933,1.0440183,196,0.0011
658060049982487040,6067.373,4.2291,3.8768,-0.0987,1.2889,519.8922,2.0697482,1.1216084,4.8100715,322,0.0019
661424074528836480,6004.129,4.2973,4.1038,-0.0487,1.1844,176.7988,1.6807604,1.0730315,5.2401614,318,0.0006
664406705976755712,5076.4844,4.6306,6.02,-0.0879,0.716,223.7808,0.31668758,,,,0.1027
675443053940533760,4508.4473,4.6508,6.8222,0.4651,0.6844,200.7609,0.1787827,0.71018666,10.371348,212,0.2271
685065155072248192,3638.7776,4.0249,7.9929,-1.4405,0.7026,156.6239,0.08234617,0.6050261,,242,0.0967
823228721067307392,,,,,,,,,,,
2418732758551062272,5830.3306,4.1096,3.7154,0.099,1.5011,421.9091,2.385226,1.0580555,8.31527,414,0.0024
2430036837596487424,4629.4053,2.1448,-1.2757,0.1415,26.2721,819.7709,251.01215,3.4071412,0.26972255,599,0.4791
2564784633279953536,4599.2026,4.5809,6.4857,0.3346,0.7518,233.5118,0.22496106,,,356,0.1739
2596888100773300224,4243.672,4.646,7.3339,0.0729,0.6458,83.8981,0.111892186,0.67135966,0.47098652,103,0.234
2596986648798061952,5616.4404,4.1114,4.0234,0.0281,1.4166,470.9994,1.7158852,0.9565005,12.531074,404,0.0287
2597400855444243840,3571.4888,4.8343,9.4676,-0.4099,0.3926,160.7577,0.021877937,,,,0.513
2608279114251674624,3633.5796,4.7231,8.8061,0.0739,0.5296,152.812,0.045030903,,,,0.4176
4463442512084825728,4722.4297,2.7284,1.536,-0.221,6.8361,218.7408,22.494093,1.2813067,4.8971605,824,0.0208
4617759514501503616,6062.6787,4.2719,4.0205,-0.651,1.2315,57.3982,1.8534535,1.0970144,4.831261,317,1e-04
4683737294569921664,5742.105,4.2688,4.0696,-0.0072,1.3179,249.6985,1.7199484,0.98706925,10.485323,403,0.0019
4716158250340258944,5760.5024,4.1983,4.2161,-0.2117,1.2316,38.9495,1.4928339,0.97919494,10.020383,376,0.0
4832768399133598080,5055.4873,2.8005,1.4473,-0.5946,6.0194,162.9998,23.296053,2.0949953,1.0154583,504,0.1
4844691297067063424,5591.4077,4.5683,5.164,0.0268,0.8442,123.3592,0.6257332,,,,0.1257
4873830691665395584,5501.159,4.4363,5.0768,-0.0808,0.9129,733.3216,0.7489168,0.8932388,10.363411,311,0.0054
4893118771316702720,3243.4329,3.9644,9.368,-1.2313,0.527,20.2658,0.026431803,,,,0.005
4919009555730599936,5839.787,4.2992,4.1982,0.1579,1.1964,84.7723,1.4956746,1.0177976,7.720465,346,0.019
5000774909728716544,,,,,,,,,,,
5855730584310531200,5475.771,4.4281,5.12,-0.8711,0.9214,28.8941,0.69391084,0.8968173,9.004188,294,1e-04
5864061893213196032,4862.2305,4.4076,5.5116,-0.0738,1.0103,94.128,0.508517,0.82080483,,471,0.2433
5902750168276592256,5620.91,4.3504,4.6332,-0.6025,1.0836,14.7331,1.0546448,0.91881895,11.791903,351,0.0
6002207725193479552,3601.6926,4.4529,9.0545,-1.1853,0.4455,669.3589,,,,,0.5523
6018034958869558912,,,,,,,,,,,
6214741299913205888,4892.7793,3.1857,2.1484,-0.0525,4.6854,82.017,11.270418,1.3131704,4.4061856,731,0.1299
6239410080231903488,3494.6802,4.8533,9.627,-0.2133,0.398,113.621,0.02065035,,,,0.5514
6239581123010344960,5316.479,4.4446,5.1484,-0.061,0.9563,216.5701,0.6622623,,,351,0.1583
6244643373326639360,,,,,,,,,,,
6384510877400590336,5683.7173,4.0415,3.7552,-0.0481,1.5615,26.7024,2.2837708,1.0245868,9.820825,441,0.0
